singer_id,song_id
1028,5816
253,5817
245,5818
626,5819
1776,5820
73,5821
604,5822
363,5823
124,5824
838,5825
376,5826
253,5827
253,5828
1007,5829
85,5830
246,5831
653,5832
1777,5833
715,5834
6,5835
1778,5836
1778,5837
684,5838
218,5839
180,5840
352,5841
221,5842
422,5843
1779,5844
81,5845
748,5846
246,5847
3,5848
675,5849
144,5850
448,5851
1780,5852
631,5853
14,5854
631,5855
54,5856
290,5857
715,5858
400,5859
611,5860
83,5861
102,5862
23,5863
23,5864
21,5865
865,5866
133,5867
136,5868
114,5869
1781,5870
233,5871
505,5872
73,5873
682,5874
1782,5875
1783,5876
1362,5877
213,5878
234,5879
875,5880
196,5881
1007,5882
753,5883
1388,5884
406,5885
113,5886
79,5887
933,5888
331,5889
100,5890
495,5891
102,5892
123,5893
603,5894
279,5895
612,5896
246,5897
20,5898
227,5899
135,5900
1091,5901
79,5902
253,5903
233,5904
1784,5905
23,5906
488,5907
1785,5908
83,5909
28,5910
80,5911
43,5912
82,5913
1786,5914
123,5915
23,5916
408,5917
1787,5918
352,5919
722,5920
845,5921
255,5922
1788,5923
85,5924
106,5925
380,5926
567,5927
187,5928
972,5929
1789,5930
1416,5931
198,5932
1790,5933
613,5934
838,5935
50,5936
554,5937
51,5938
1791,5939
519,5940
615,5941
443,5942
486,5943
81,5944
124,5945
54,5946
1792,5947
1793,5948
583,5949
135,5950
44,5951
23,5952
661,5953
352,5954
145,5955
20,5956
676,5957
121,5958
616,5959
199,5960
143,5961
406,5962
615,5963
45,5964
845,5965
1794,5966
470,5967
180,5968
180,5969
1795,5970
43,5971
1796,5972
529,5973
1797,5974
604,5975
519,5976
759,5977
486,5978
1798,5979
681,5980
124,5981
532,5982
588,5983
72,5984
184,5985
1648,5986
1799,5987
700,5988
78,5989
588,5990
558,5991
700,5992
78,5993
1800,5994
102,5995
78,5996
78,5997
47,5998
1801,5999
1127,6000
21,6001
73,6002
83,6003
865,6004
243,6005
88,6006
17,6007
1802,6008
80,6009
196,6010
200,6011
144,6012
246,6013
612,6014
612,6015
370,6016
106,6017
21,6018
80,6019
14,6020
102,6021
1803,6022
1373,6023
23,6024
90,6025
28,6026
1031,6027
143,6028
55,6029
80,6030
144,6031
460,6032
100,6033
28,6034
1804,6035
1805,6036
1133,6037
56,6038
354,6039
1806,6040
623,6041
352,6042
1807,6043
1808,6044
49,6045
1809,6046
519,6047
484,6048
88,6049
1467,6050
1810,6051
451,6052
1683,6053
1683,6054
1811,6055
1812,6056
90,6057
1113,6058
1474,6059
39,6060
576,6061
349,6062
667,6063
284,6064
1813,6065
519,6066
1814,6067
588,6068
1815,6069
1816,6070
277,6071
1817,6072
56,6073
14,6074
143,6075
30,6076
1818,6077
132,6078
156,6079
971,6080
176,6081
386,6082
1819,6083
100,6084
1429,6085
1715,6086
1820,6087
1821,6088
24,6089
279,6090
246,6091
485,6092
486,6093
24,6094
230,6095
181,6096
122,6097
626,6098
1822,6099
102,6100
183,6101
196,6102
243,6103
221,6104
1029,6105
138,6106
23,6107
24,6108
881,6109
279,6110
1823,6111
277,6112
136,6113
1824,6114
42,6115
135,6116
123,6117
1825,6118
1236,6119
1826,6120
81,6121
1827,6122
110,6123
125,6124
809,6125
603,6126
890,6127
870,6128
184,6129
612,6130
143,6131
604,6132
676,6133
30,6134
90,6135
659,6136
715,6137
406,6138
620,6139
246,6140
26,6141
49,6142
1433,6143
73,6144
1091,6145
483,6146
113,6147
1828,6148
1829,6149
200,6150
253,6151
1830,6152
865,6153
100,6154
135,6155
443,6156
100,6157
1831,6158
1832,6159
994,6160
1833,6161
1833,6162
100,6163
890,6164
576,6165
83,6166
1834,6167
1409,6168
23,6169
23,6170
1583,6171
73,6172
1835,6173
1836,6174
284,6175
1328,6176
1837,6177
556,6178
1838,6179
1834,6180
584,6181
23,6182
279,6183
143,6184
1839,6185
1840,6186
138,6187
79,6188
81,6189
676,6190
43,6191
894,6192
52,6193
135,6194
53,6195
1683,6196
23,6197
1647,6198
246,6199
392,6200
246,6201
246,6202
169,6203
278,6204
1841,6205
70,6206
70,6207
245,6208
176,6209
1842,6210
523,6211
45,6212
631,6213
5,6214
58,6215
251,6216
336,6217
208,6218
507,6219
37,6220
90,6221
113,6222
502,6223
102,6224
817,6225
247,6226
1192,6227
46,6228
218,6229
200,6230
923,6231
407,6232
407,6233
949,6234
218,6235
58,6236
205,6237
73,6238
23,6239
73,6240
1843,6241
43,6242
200,6243
1844,6244
1111,6245
83,6246
23,6247
123,6248
1641,6249
1845,6250
1058,6251
432,6252
432,6253
174,6254
210,6255
1846,6256
1105,6257
85,6258
993,6259
993,6260
823,6261
1152,6262
406,6263
1847,6264
1848,6265
1849,6266
20,6267
73,6268
471,6269
107,6270
1384,6271
113,6272
444,6273
432,6274
112,6275
1850,6276
507,6277
305,6278
1851,6279
1661,6280
254,6281
1852,6282
279,6283
352,6284
1853,6285
501,6286
555,6287
178,6288
208,6289
1854,6290
233,6291
1238,6292
324,6293
107,6294
356,6295
635,6296
178,6297
1855,6298
144,6299
875,6300
1856,6301
1857,6302
1652,6303
372,6304
94,6305
156,6306
3,6307
133,6308
180,6309
1858,6310
156,6311
180,6312
1859,6313
1355,6314
75,6315
701,6316
1860,6317
1861,6318
1862,6319
85,6320
1863,6321
3,6322
354,6323
245,6324
1609,6325
1335,6326
1335,6327
1864,6328
200,6329
1205,6330
56,6331
615,6332
18,6333
25,6334
507,6335
113,6336
112,6337
23,6338
1865,6339
1866,6340
787,6341
1867,6342
1487,6343
58,6344
279,6345
1127,6346
618,6347
620,6348
1714,6349
1127,6350
1868,6351
1868,6352
458,6353
1869,6354
1869,6355
1263,6356
90,6357
143,6358
618,6359
43,6360
111,6361
823,6362
707,6363
268,6364
50,6365
1761,6366
1870,6367
583,6368
132,6369
132,6370
50,6371
73,6372
20,6373
90,6374
1871,6375
659,6376
1872,6377
612,6378
354,6379
480,6380
1873,6381
673,6382
278,6383
568,6384
235,6385
1874,6386
377,6387
805,6388
246,6389
798,6390
386,6391
870,6392
306,6393
200,6394
14,6395
73,6396
340,6397
597,6398
439,6399
1035,6400
792,6401
417,6402
702,6403
702,6404
1875,6405
692,6406
1557,6407
291,6408
138,6409
135,6410
3,6411
1876,6412
246,6413
1877,6414
113,6415
113,6416
170,6417
170,6418
203,6419
1878,6420
106,6421
865,6422
494,6423
135,6424
1361,6425
102,6426
1081,6427
75,6428
102,6429
203,6430
279,6431
23,6432
1879,6433
1880,6434
929,6435
1881,6436
1882,6437
1883,6438
1687,6439
1884,6440
320,6441
46,6442
375,6443
2,6444
373,6445
373,6446
1885,6447
1886,6448
1887,6449
394,6450
1035,6451
732,6452
8,6453
1888,6454
1889,6455
1451,6456
143,6457
920,6458
354,6459
39,6460
135,6461
1890,6462
753,6463
73,6464
1697,6465
85,6466
85,6467
1891,6468
125,6469
779,6470
335,6471
233,6472
473,6473
400,6474
58,6475
1892,6476
1893,6477
24,6478
692,6479
999,6480
418,6481
93,6482
930,6483
125,6484
302,6485
698,6486
302,6487
166,6488
166,6489
407,6490
302,6491
1512,6492
382,6493
345,6494
524,6495
422,6496
1014,6497
356,6498
1894,6499
73,6500
1895,6501
1896,6502
51,6503
576,6504
83,6505
980,6506
178,6507
1897,6508
865,6509
1898,6510
43,6511
3,6512
1899,6513
1897,6514
58,6515
3,6516
3,6517
1502,6518
1502,6519
596,6520
1081,6521
596,6522
352,6523
1576,6524
1900,6525
1901,6526
302,6527
1902,6528
620,6529
1903,6530
466,6531
648,6532
73,6533
1427,6534
576,6535
73,6536
151,6537
39,6538
1642,6539
907,6540
1904,6541
1905,6542
1413,6543
1455,6544
1906,6545
1407,6546
817,6547
1907,6548
1908,6549
1909,6550
1910,6551
102,6552
200,6553
73,6554
1911,6555
1912,6556
682,6557
431,6558
58,6559
73,6560
1913,6561
1914,6562
283,6563
123,6564
1915,6565
1916,6566
759,6567
136,6568
102,6569
1917,6570
1918,6571
1919,6572
124,6573
1200,6574
1920,6575
1921,6576
407,6577
637,6578
604,6579
618,6580
218,6581
56,6582
218,6583
439,6584
1031,6585
23,6586
1363,6587
100,6588
568,6589
136,6590
123,6591
1922,6592
73,6593
73,6594
418,6595
1182,6596
933,6597
1785,6598
611,6599
1923,6600
1924,6601
1784,6602
23,6603
611,6604
138,6605
1190,6606
1191,6607
6,6608
1190,6609
1925,6610
656,6611
218,6612
246,6613
676,6614
180,6615
24,6616
24,6617
30,6618
230,6619
216,6620
80,6621
100,6622
1926,6623
23,6624
80,6625
23,6626
23,6627
23,6628
24,6629
50,6630
23,6631
83,6632
933,6633
23,6634
81,6635
23,6636
408,6637
558,6638
530,6639
88,6640
1715,6641
278,6642
902,6643
1927,6644
1928,6645
1929,6646
470,6647
106,6648
583,6649
75,6650
209,6651
259,6652
1019,6653
180,6654
180,6655
1930,6656
1598,6657
635,6658
1433,6659
520,6660
53,6661
259,6662
73,6663
837,6664
444,6665
1931,6666
53,6667
21,6668
875,6669
75,6670
352,6671
21,6672
188,6673
56,6674
109,6675
27,6676
443,6677
693,6678
18,6679
744,6680
184,6681
438,6682
406,6683
1932,6684
722,6685
90,6686
70,6687
230,6688
615,6689
1933,6690
25,6691
23,6692
1934,6693
1935,6694
1936,6695
200,6696
246,6697
371,6698
1937,6699
710,6700
1938,6701
124,6702
200,6703
73,6704
73,6705
1939,6706
90,6707
250,6708
73,6709
246,6710
23,6711
1940,6712
684,6713
1941,6714
880,6715
213,6716
798,6717
259,6718
17,6719
145,6720
26,6721
1942,6722
432,6723
273,6724
1943,6725
1944,6726
394,6727
394,6728
1945,6729
1946,6730
372,6731
920,6732
79,6733
94,6734
234,6735
124,6736
90,6737
48,6738
90,6739
135,6740
760,6741
706,6742
43,6743
348,6744
445,6745
1947,6746
399,6747
55,6748
51,6749
1948,6750
474,6751
474,6752
85,6753
176,6754
43,6755
73,6756
1152,6757
210,6758
1949,6759
73,6760
1950,6761
533,6762
313,6763
58,6764
623,6765
371,6766
1242,6767
279,6768
246,6769
102,6770
18,6771
218,6772
1124,6773
23,6774
123,6775
1679,6776
23,6777
73,6778
1951,6779
1191,6780
14,6781
902,6782
698,6783
90,6784
698,6785
85,6786
73,6787
1127,6788
209,6789
90,6790
90,6791
245,6792
567,6793
1952,6794
28,6795
113,6796
494,6797
100,6798
144,6799
44,6800
460,6801
23,6802
123,6803
135,6804
73,6805
1953,6806
110,6807
1954,6808
183,6809
283,6810
83,6811
741,6812
100,6813
144,6814
1238,6815
102,6816
1484,6817
1955,6818
1956,6819
1957,6820
714,6821
106,6822
23,6823
939,6824
200,6825
314,6826
643,6827
210,6828
90,6829
1958,6830
408,6831
88,6832
1959,6833
1960,6834
823,6835
218,6836
519,6837
1961,6838
1962,6839
97,6840
458,6841
54,6842
1963,6843
1964,6844
581,6845
49,6846
57,6847
205,6848
1413,6849
184,6850
234,6851
718,6852
340,6853
349,6854
349,6855
581,6856
54,6857
1413,6858
3,6859
213,6860
178,6861
73,6862
535,6863
81,6864
43,6865
102,6866
23,6867
123,6868
372,6869
1965,6870
1710,6871
1966,6872
1967,6873
785,6874
113,6875
898,6876
777,6877
302,6878
3,6879
132,6880
54,6881
1968,6882
1969,6883
1970,6884
312,6885
402,6886
1971,6887
49,6888
968,6889
79,6890
1972,6891
1973,6892
1974,6893
865,6894
1975,6895
1976,6896
1977,6897
865,6898
200,6899
203,6900
124,6901
316,6902
744,6903
257,6904
933,6905
25,6906
161,6907
138,6908
314,6909
151,6910
1978,6911
1979,6912
777,6913
83,6914
49,6915
648,6916
18,6917
28,6918
1980,6919
1981,6920
1982,6921
7,6922
227,6923
1788,6924
5,6925
530,6926
1983,6927
45,6928
1984,6929
528,6930
21,6931
106,6932
1710,6933
23,6934
124,6935
1985,6936
1986,6937
1048,6938
1987,6939
447,6940
170,6941
179,6942
1988,6943
124,6944
1152,6945
106,6946
865,6947
615,6948
1989,6949
1225,6950
254,6951
1651,6952
200,6953
166,6954
151,6955
83,6956
583,6957
246,6958
209,6959
200,6960
1990,6961
1595,6962
1531,6963
718,6964
73,6965
53,6966
875,6967
73,6968
795,6969
200,6970
73,6971
138,6972
55,6973
682,6974
83,6975
80,6976
140,6977
804,6978
245,6979
140,6980
485,6981
1601,6982
590,6983
19,6984
1991,6985
759,6986
637,6987
56,6988
56,6989
73,6990
438,6991
718,6992
615,6993
1992,6994
1846,6995
19,6996
73,6997
73,6998
415,6999
1993,7000
278,7001
278,7002
43,7003
1257,7004
939,7005
603,7006
278,7007
978,7008
200,7009
1596,7010
1994,7011
851,7012
1995,7013
698,7014
698,7015
1996,7016
425,7017
425,7018
784,7019
144,7020
165,7021
218,7022
1997,7023
805,7024
1998,7025
1999,7026
73,7027
2000,7028
519,7029
699,7030
2001,7031
1974,7032
784,7033
422,7034
180,7035
209,7036
1648,7037
2002,7038
2003,7039
1545,7040
1632,7041
514,7042
2004,7043
2005,7044
2006,7045
145,7046
24,7047
870,7048
25,7049
279,7050
466,7051
123,7052
2007,7053
2008,7054
902,7055
56,7056
507,7057
977,7058
1710,7059
2009,7060
243,7061
2010,7062
285,7063
2011,7064
332,7065
1682,7066
930,7067
234,7068
530,7069
2012,7070
438,7071
246,7072
2013,7073
498,7074
176,7075
2014,7076
35,7077
2015,7078
152,7079
73,7080
2016,7081
692,7082
279,7083
615,7084
2017,7085
862,7086
291,7087
85,7088
85,7089
70,7090
375,7091
205,7092
368,7093
2018,7094
94,7095
85,7096
400,7097
1924,7098
124,7099
124,7100
138,7101
2019,7102
121,7103
635,7104
100,7105
1258,7106
443,7107
567,7108
345,7109
623,7110
145,7111
2020,7112
47,7113
2021,7114
394,7115
2022,7116
2023,7117
119,7118
528,7119
2024,7120
715,7121
20,7122
83,7123
113,7124
106,7125
100,7126
123,7127
2025,7128
24,7129
528,7130
23,7131
123,7132
73,7133
125,7134
113,7135
2023,7136
73,7137
2026,7138
2027,7139
432,7140
1084,7141
948,7142
90,7143
85,7144
78,7145
17,7146
1940,7147
388,7148
73,7149
290,7150
205,7151
481,7152
17,7153
70,7154
349,7155
166,7156
2028,7157
2029,7158
2030,7159
1757,7160
535,7161
216,7162
685,7163
18,7164
188,7165
20,7166
493,7167
23,7168
178,7169
30,7170
144,7171
620,7172
58,7173
473,7174
760,7175
56,7176
14,7177
56,7178
56,7179
406,7180
90,7181
246,7182
349,7183
349,7184
74,7185
2031,7186
93,7187
2032,7188
312,7189
200,7190
2033,7191
2034,7192
2034,7193
999,7194
208,7195
58,7196
26,7197
2035,7198
371,7199
286,7200
166,7201
2036,7202
371,7203
524,7204
635,7205
1170,7206
1170,7207
4,7208
93,7209
253,7210
432,7211
400,7212
933,7213
27,7214
27,7215
2037,7216
73,7217
85,7218
352,7219
325,7220
2038,7221
2039,7222
333,7223
2039,7224
39,7225
2040,7226
73,7227
73,7228
2041,7229
212,7230
1343,7231
133,7232
636,7233
83,7234
2042,7235
407,7236
340,7237
340,7238
1225,7239
56,7240
460,7241
460,7242
2043,7243
90,7244
106,7245
302,7246
1278,7247
78,7248
14,7249
212,7250
94,7251
73,7252
302,7253
73,7254
1126,7255
485,7256
73,7257
152,7258
73,7259
94,7260
1137,7261
2044,7262
2045,7263
222,7264
2046,7265
305,7266
305,7267
416,7268
151,7269
210,7270
1130,7271
722,7272
273,7273
58,7274
2047,7275
49,7276
176,7277
143,7278
140,7279
144,7280
17,7281
20,7282
351,7283
178,7284
1494,7285
138,7286
73,7287
445,7288
2048,7289
209,7290
2049,7291
23,7292
273,7293
416,7294
90,7295
1494,7296
70,7297
149,7298
23,7299
123,7300
51,7301
2050,7302
54,7303
354,7304
354,7305
382,7306
1522,7307
2051,7308
2052,7309
1181,7310
205,7311
2053,7312
392,7313
129,7314
2054,7315
2055,7316
85,7317
363,7318
56,7319
245,7320
2056,7321
210,7322
1595,7323
439,7324
283,7325
2057,7326
2058,7327
657,7328
2059,7329
1710,7330
442,7331
2060,7332
82,7333
355,7334
55,7335
443,7336
19,7337
19,7338
1057,7339
54,7340
151,7341
227,7342
306,7343
659,7344
43,7345
2061,7346
2062,7347
208,7348
1017,7349
11,7350
399,7351
94,7352
1156,7353
770,7354
1019,7355
166,7356
2063,7357
90,7358
161,7359
94,7360
30,7361
1191,7362
262,7363
439,7364
555,7365
90,7366
90,7367
179,7368
382,7369
402,7370
2064,7371
631,7372
102,7373
1907,7374
125,7375
1081,7376
54,7377
388,7378
114,7379
865,7380
2065,7381
235,7382
212,7383
901,7384
218,7385
2066,7386
2067,7387
2068,7388
2068,7389
415,7390
753,7391
2069,7392
239,7393
279,7394
400,7395
2070,7396
210,7397
395,7398
178,7399
19,7400
56,7401
2071,7402
2072,7403
2073,7404
1170,7405
240,7406
56,7407
277,7408
106,7409
73,7410
2074,7411
1512,7412
254,7413
659,7414
443,7415
24,7416
73,7417
372,7418
701,7419
701,7420
2075,7421
184,7422
135,7423
123,7424
83,7425
588,7426
933,7427
100,7428
890,7429
44,7430
210,7431
706,7432
1225,7433
239,7434
106,7435
112,7436
145,7437
1012,7438
926,7439
747,7440
109,7441
1481,7442
302,7443
328,7444
234,7445
233,7446
73,7447
550,7448
590,7449
73,7450
2076,7451
54,7452
2077,7453
73,7454
1212,7455
402,7456
902,7457
407,7458
101,7459
218,7460
2078,7461
73,7462
18,7463
73,7464
94,7465
20,7466
930,7467
73,7468
144,7469
170,7470
533,7471
363,7472
466,7473
73,7474
422,7475
484,7476
823,7477
1461,7478
2079,7479
17,7480
637,7481
406,7482
576,7483
1088,7484
2080,7485
425,7486
576,7487
578,7488
2081,7489
1431,7490
2082,7491
1363,7492
117,7493
380,7494
335,7495
2083,7496
2084,7497
615,7498
1068,7499
589,7500
390,7501
2085,7502
2022,7503
2086,7504
73,7505
85,7506
54,7507
2087,7508
1361,7509
388,7510
865,7511
123,7512
179,7513
460,7514
443,7515
123,7516
73,7517
1501,7518
28,7519
2088,7520
44,7521
2089,7522
893,7523
23,7524
96,7525
939,7526
2090,7527
1532,7528
1163,7529
555,7530
675,7531
178,7532
144,7533
639,7534
90,7535
617,7536
1113,7537
603,7538
183,7539
234,7540
96,7541
2091,7542
635,7543
125,7544
2092,7545
144,7546
530,7547
44,7548
460,7549
123,7550
245,7551
375,7552
1079,7553
73,7554
880,7555
528,7556
1244,7557
460,7558
203,7559
73,7560
73,7561
2093,7562
1437,7563
741,7564
1651,7565
100,7566
483,7567
1407,7568
44,7569
460,7570
45,7571
203,7572
73,7573
852,7574
1092,7575
106,7576
583,7577
530,7578
2094,7579
1301,7580
1185,7581
375,7582
283,7583
2058,7584
113,7585
126,7586
82,7587
588,7588
2095,7589
1191,7590
394,7591
352,7592
170,7593
567,7594
170,7595
2096,7596
801,7597
2097,7598
106,7599
865,7600
554,7601
2098,7602
2099,7603
102,7604
2100,7605
123,7606
20,7607
408,7608
1095,7609
184,7610
528,7611
2101,7612
2102,7613
182,7614
870,7615
49,7616
2103,7617
653,7618
12,7619
583,7620
2104,7621
930,7622
73,7623
444,7624
823,7625
83,7626
1250,7627
56,7628
701,7629
304,7630
394,7631
304,7632
1426,7633
54,7634
442,7635
518,7636
568,7637
200,7638
2049,7639
73,7640
63,7641
100,7642
1017,7643
407,7644
407,7645
58,7646
58,7647
143,7648
617,7649
2105,7650
182,7651
182,7652
401,7653
1614,7654
73,7655
124,7656
6,7657
406,7658
100,7659
45,7660
372,7661
375,7662
58,7663
390,7664
124,7665
349,7666
58,7667
24,7668
187,7669
2106,7670
255,7671
73,7672
549,7673
2063,7674
432,7675
73,7676
948,7677
152,7678
94,7679
246,7680
88,7681
597,7682
78,7683
30,7684
200,7685
200,7686
635,7687
715,7688
144,7689
755,7690
635,7691
588,7692
2107,7693
45,7694
1506,7695
851,7696
85,7697
85,7698
132,7699
524,7700
125,7701
554,7702
2108,7703
507,7704
253,7705
2109,7706
58,7707
2110,7708
2068,7709
370,7710
384,7711
1695,7712
384,7713
406,7714
1495,7715
321,7716
321,7717
246,7718
2111,7719
253,7720
85,7721
73,7722
448,7723
85,7724
329,7725
225,7726
329,7727
2112,7728
416,7729
14,7730
48,7731
90,7732
722,7733
570,7734
235,7735
2113,7736
701,7737
2114,7738
701,7739
90,7740
51,7741
90,7742
1274,7743
55,7744
489,7745
681,7746
2115,7747
1310,7748
279,7749
1007,7750
259,7751
51,7752
246,7753
111,7754
259,7755
2116,7756
1130,7757
1130,7758
225,7759
246,7760
14,7761
1543,7762
2063,7763
693,7764
53,7765
2117,7766
2118,7767
2119,7768
58,7769
152,7770
352,7771
176,7772
834,7773
218,7774
615,7775
141,7776
422,7777
230,7778
51,7779
24,7780
2120,7781
784,7782
1253,7783
2121,7784
759,7785
676,7786
1599,7787
484,7788
122,7789
1311,7790
683,7791
85,7792
2122,7793
144,7794
24,7795
279,7796
675,7797
30,7798
443,7799
875,7800
1592,7801
24,7802
90,7803
24,7804
43,7805
73,7806
2123,7807
106,7808
102,7809
78,7810
278,7811
2124,7812
388,7813
444,7814
20,7815
277,7816
142,7817
859,7818
23,7819
123,7820
12,7821
124,7822
494,7823
73,7824
798,7825
635,7826
784,7827
612,7828
45,7829
145,7830
876,7831
1092,7832
2125,7833
106,7834
865,7835
135,7836
102,7837
817,7838
2126,7839
1434,7840
394,7841
73,7842
2127,7843
1531,7844
73,7845
2128,7846
1808,7847
720,7848
369,7849
210,7850
2129,7851
1683,7852
253,7853
2130,7854
254,7855
73,7856
2131,7857
124,7858
125,7859
23,7860
486,7861
179,7862
94,7863
94,7864
994,7865
994,7866
85,7867
2132,7868
123,7869
45,7870
1373,7871
2132,7872
123,7873
474,7874
759,7875
648,7876
715,7877
406,7878
17,7879
416,7880
1648,7881
583,7882
460,7883
584,7884
17,7885
1433,7886
23,7887
963,7888
279,7889
519,7890
2133,7891
314,7892
1654,7893
368,7894
1084,7895
246,7896
2134,7897
79,7898
113,7899
715,7900
1233,7901
113,7902
2135,7903
27,7904
27,7905
2136,7906
349,7907
363,7908
73,7909
773,7910
509,7911
311,7912
681,7913
394,7914
357,7915
73,7916
683,7917
2137,7918
1246,7919
2138,7920
124,7921
2139,7922
354,7923
73,7924
681,7925
2140,7926
336,7927
271,7928
2141,7929
277,7930
618,7931
939,7932
2142,7933
375,7934
73,7935
2143,7936
176,7937
2144,7938
184,7939
314,7940
395,7941
1033,7942
349,7943
85,7944
112,7945
2145,7946
329,7947
329,7948
329,7949
210,7950
12,7951
176,7952
56,7953
235,7954
1547,7955
85,7956
146,7957
329,7958
607,7959
100,7960
23,7961
123,7962
85,7963
363,7964
94,7965
73,7966
2146,7967
2147,7968
235,7969
1135,7970
178,7971
208,7972
20,7973
485,7974
2148,7975
39,7976
39,7977
693,7978
530,7979
637,7980
124,7981
86,7982
863,7983
328,7984
151,7985
682,7986
73,7987
124,7988
444,7989
609,7990
681,7991
2149,7992
681,7993
3,7994
2150,7995
363,7996
1157,7997
58,7998
2151,7999
73,8000
1156,8001
1906,8002
20,8003
1192,8004
2152,8005
407,8006
1186,8007
271,8008
124,8009
124,8010
4,8011
196,8012
140,8013
444,8014
1178,8015
354,8016
477,8017
291,8018
187,8019
422,8020
2153,8021
845,8022
1713,8023
2154,8024
447,8025
83,8026
352,8027
236,8028
422,8029
1592,8030
230,8031
715,8032
135,8033
615,8034
1541,8035
2155,8036
135,8037
56,8038
1199,8039
235,8040
406,8041
2156,8042
631,8043
2157,8044
2158,8045
329,8046
1788,8047
152,8048
473,8049
411,8050
411,8051
2159,8052
460,8053
26,8054
55,8055
176,8056
56,8057
25,8058
2160,8059
165,8060
363,8061
23,8062
2161,8063
618,8064
14,8065
235,8066
205,8067
2162,8068
179,8069
432,8070
79,8071
124,8072
56,8073
14,8074
192,8075
81,8076
1181,8077
2163,8078
124,8079
124,8080
1671,8081
1973,8082
58,8083
326,8084
58,8085
73,8086
371,8087
407,8088
73,8089
208,8090
208,8091
166,8092
73,8093
2164,8094
355,8095
2165,8096
878,8097
88,8098
759,8099
161,8100
2166,8101
683,8102
747,8103
286,8104
246,8105
139,8106
422,8107
798,8108
25,8109
284,8110
618,8111
2167,8112
1597,8113
2168,8114
14,8115
2169,8116
19,8117
623,8118
17,8119
894,8120
1143,8121
623,8122
123,8123
349,8124
2170,8125
127,8126
56,8127
25,8128
231,8129
1558,8130
203,8131
530,8132
102,8133
271,8134
407,8135
14,8136
124,8137
124,8138
304,8139
143,8140
1671,8141
2171,8142
328,8143
2172,8144
682,8145
2173,8146
631,8147
255,8148
394,8149
178,8150
55,8151
804,8152
253,8153
221,8154
73,8155
200,8156
554,8157
102,8158
1100,8159
584,8160
2174,8161
23,8162
2175,8163
433,8164
102,8165
2174,8166
2176,8167
1388,8168
90,8169
81,8170
102,8171
106,8172
865,8173
2177,8174
355,8175
554,8176
102,8177
106,8178
49,8179
2178,8180
306,8181
2179,8182
1054,8183
823,8184
1483,8185
336,8186
686,8187
143,8188
54,8189
1091,8190
44,8191
88,8192
460,8193
123,8194
44,8195
73,8196
371,8197
2180,8198
1832,8199
1157,8200
875,8201
2181,8202
73,8203
375,8204
484,8205
375,8206
363,8207
96,8208
577,8209
392,8210
73,8211
1552,8212
370,8213
432,8214
2182,8215
2168,8216
2,8217
200,8218
2,8219
2183,8220
2184,8221
2185,8222
899,8223
2186,8224
1384,8225
952,8226
2187,8227
2188,8228
2189,8229
2190,8230
2191,8231
2192,8232
2193,8233
2194,8234
1132,8235
2195,8236
545,8237
2196,8238
73,8239
910,8240
2197,8241
1211,8242
2198,8243
2199,8244
906,8245
275,8246
12,8247
2200,8248
362,8249
2201,8250
987,8251
1532,8252
2202,8253
2203,8254
313,8255
2204,8256
165,8257
165,8258
275,8259
2205,8260
275,8261
30,8262
1682,8263
2206,8264
668,8265
668,8266
2207,8267
2208,8268
2209,8269
73,8270
2210,8271
1133,8272
8,8273
275,8274
870,8275
2211,8276
147,8277
88,8278
73,8279
352,8280
106,8281
1152,8282
148,8283
2212,8284
54,8285
442,8286
79,8287
375,8288
2213,8289
2214,8290
20,8291
278,8292
901,8293
30,8294
106,8295
2215,8296
916,8297
17,8298
2216,8299
1152,8300
791,8301
205,8302
2217,8303
501,8304
184,8305
24,8306
2218,8307
2219,8308
218,8309
1598,8310
11,8311
56,8312
133,8313
902,8314
2220,8315
73,8316
305,8317
1552,8318
1648,8319
2221,8320
2222,8321
3,8322
692,8323
946,8324
23,8325
865,8326
1412,8327
363,8328
527,8329
44,8330
23,8331
2223,8332
1532,8333
2224,8334
143,8335
2,8336
2225,8337
432,8338
2226,8339
23,8340
2227,8341
58,8342
2228,8343
1297,8344
363,8345
205,8346
205,8347
2034,8348
2034,8349
2229,8350
1156,8351
1022,8352
2219,8353
1494,8354
69,8355
1769,8356
2230,8357
2231,8358
2232,8359
176,8360
72,8361
2233,8362
132,8363
205,8364
354,8365
145,8366
902,8367
24,8368
94,8369
375,8370
335,8371
524,8372
929,8373
288,8374
124,8375
93,8376
2234,8377
2235,8378
1728,8379
796,8380
180,8381
73,8382
45,8383
23,8384
100,8385
24,8386
596,8387
58,8388
1108,8389
1108,8390
2236,8391
359,8392
2237,8393
220,8394
133,8395
743,8396
138,8397
746,8398
138,8399
2238,8400
329,8401
352,8402
1367,8403
536,8404
90,8405
54,8406
100,8407
1926,8408
1497,8409
1100,8410
460,8411
460,8412
1652,8413
603,8414
352,8415
200,8416
554,8417
8,8418
144,8419
2122,8420
1113,8421
55,8422
52,8423
519,8424
17,8425
759,8426
1597,8427
2048,8428
2239,8429
78,8430
277,8431
83,8432
2240,8433
971,8434
23,8435
235,8436
363,8437
340,8438
271,8439
220,8440
220,8441
176,8442
930,8443
923,8444
509,8445
2241,8446
810,8447
11,8448
341,8449
1192,8450
1487,8451
200,8452
961,8453
2242,8454
48,8455
246,8456
1854,8457
73,8458
27,8459
27,8460
354,8461
85,8462
81,8463
56,8464
